row ID,row m/z,row retention time,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,
30069,493.1914720130515,19.52461403508772,6328.65109863273,645.318001708976,8121.232122802788,5721.909356689491,705.4011882782277,0,43204.804812012175,42639.06205627432,0,0,760.7267376708885,39530.53007385318,1091842.1140386998,1162557.4481219463,0,1106951.0211273215,103712.61603393537,99021.69036437955,0,871.9210777282772,0,0,94586.96479736344,0,156407.40302734426,0,154889.394938354,156127.85748107865,0,0,
30173,452.16199945165545,7.497536111111111,0,0,0,0,0,0,44456.77031739809,46535.46230880731,0,0,0,41028.14828814707,59808.39270773317,61087.26902062996,0,61584.16290303041,17713.766543090827,16218.690047142063,0,0,0,0,14697.806340896595,0,7914.647142822248,0,7481.367787628164,5677.875513687123,0,0,
30272,377.22685425070205,15.683563461538462,742.5156164932228,0,893.3646823883028,0,638.05570633698,869.4069792938358,38071.147853225644,44286.79643664547,34118.293095977846,32991.73843203752,34553.31875091549,33431.98994583105,1382.7354216842868,2657.097842651375,2090.8100397491385,2952.407068931575,0,867.0735717163011,2239.454820678708,10527.966523956296,1456.9586097717129,1417.8831959838742,706.9344140624977,1195.2010000000107,673.905999999994,882.6073569488652,3333.3510111999753,2686.5023657989605,1864.5802315521028,0,
30296,493.1909197804424,13.659760185185185,11641.05936256405,0,11974.481583374005,12901.082740585327,0,0,44698.09354302211,41372.24444757087,0,0,665.5888130645803,40689.24802873236,266946.65438345284,284046.8712720946,0,271295.34206216445,24105.453298950146,22726.92320446778,795.6731250000114,0,0,1662.9002861480776,23376.094323455756,0,104945.5221453628,0,107763.18937899008,97736.59218997188,0,0,
30313,408.13649889520246,6.717680555555556,0,0,0,0,0,0,29748.59496398929,27294.403560424787,0,0,0,28996.182505035405,38352.89972543335,37504.59237017826,0,35894.65765869144,7713.865509933456,8722.067095413193,0,0,0,0,7139.061045211777,0,8669.291671874998,0,8431.773793685905,8264.416029708867,0,0,
30610,624.2845279314952,6.07805,1360.176654052736,0,0,0,0,0,26903.341019081126,28508.082371887194,0,0,0,28452.816117340066,19282.51289584351,16585.272118606597,0,18969.4546401825,95575.22894638072,89858.7868309022,0,0,0,0,92262.27265068062,0,0,0,0,640.0224509277309,686.0005945587196,0,
30681,507.1707956195792,18.322666666666667,2208.1746423340164,0,751.9799999999902,6219.4152188873695,0,0,33181.88781768805,33981.33297485338,0,0,0,30214.246939086912,132511.17047851594,125814.87095092649,0,134269.7254461674,45736.86163360593,38448.95509735102,0,813.363307189918,0,0,41888.594631958,0,27135.969262390136,0,26291.0622073363,15581.982458190927,0,0,
31040,433.1759669124803,18.507511111111114,2012.5135119629354,0,0,0,0,0,26261.202093048003,21868.66634826672,1895.1984605407672,0,0,21176.234113769347,45018.90848999016,38254.2773052981,0,35925.32375030481,4428.574520873996,6122.595083007832,0,0,0,0,9443.280820922735,0,334473.52385009924,0,346826.2029650862,349746.95960754424,961.4069068908416,0,
31065,891.3387123521119,11.807014583333332,5361.832226882958,0,5058.014454971357,5090.8728419189265,0,0,11269.624770904564,10109.115566467319,0,0,0,9238.147958373987,537054.7700570055,558071.0722109363,0,519040.5588671873,17187.29078634644,15170.110588501017,0,0,0,0,16097.121971954268,0,994961.5367258334,0,1008318.2334718303,1022023.7008448555,0,698.6447226333596,
32037,489.1940601922414,5.634263333333333,0,0,0,0,0,0,116113.77160476692,114672.08488403307,0,0,0,133890.24578540048,6730.536928527833,6420.602366683956,0,6755.201693115241,52061.738696777305,58314.42674633784,0,0,0,0,47744.21677610775,0,0,0,0,0,623.0322697448676,0,
32681,373.55373871678154,39.575500000000005,5446.30103805543,4596.333463440119,6237.753173065261,4879.9709909057965,3201.6118276976476,3393.5813845824455,8432.946207886605,418368.3325220492,31486.50662322982,23476.84470214839,18092.770263671715,20098.916483764766,21922.77833618136,40406.664734497404,21751.93042480452,26550.076152343387,7343.819667205864,2392.815470428406,7819.466474608929,366799.7048844149,1900.603304443498,2368.725660248154,12145.32054229716,9449.509107360918,7302.328168335069,5181.03155303932,10001.08625488239,21130.11852966302,11442.797185058565,5954.2815023805615,
33323,303.15069063005416,1.5961105555555555,6067.00576911926,3902.158652832034,6281.095573303219,2603.1337832031295,4379.748270965578,7009.009481155388,10581.724891387941,10735.38604727174,6847.460706207274,3607.4075554809624,6330.76900137329,8509.36990031434,9380.125149505619,2790.9654251403854,8835.568439117427,8865.061177978521,9710.18818484497,9819.950911529544,5761.062531799314,9244.0333828125,3640.6540313720657,4967.829896545417,10167.079681488036,10578.52702120972,11693.845858840943,9111.597570190423,13502.696675186151,13618.526403488164,11419.962091415407,13447.16929685974,
33608,515.1737620119472,19.501088888888887,1495.3583641052344,0,939.6277294921751,1204.220115661629,0,0,14347.923401489275,13568.703777160643,0,0,0,13401.905423584216,299866.1788064584,320792.2491235345,0,292991.24436462467,31887.918016052063,28612.740622711113,0,0,0,0,24254.698680419984,0,38452.036501770206,0,44742.6674743651,19280.119644164675,0,0,
33789,379.2472361768074,6.811168888888889,15430.467451324452,6593.792035339347,13296.82125616454,7822.506039550779,11077.182944229095,8827.659063217152,14076.556164825448,15785.138625366242,15349.261196578997,18093.312737304666,9878.374009704592,8857.396424484255,13411.923622268663,11507.056052398706,12717.91691946406,18025.303504638676,8384.894138732876,13458.86616708374,8614.829108093252,15878.735206581088,15154.468120269794,13479.80026345827,14796.25634391783,36964.24864913941,6500.143915222172,10523.65664100648,8459.314686279306,10837.315034179686,6241.091638931256,6273.340277648944,
33878,640.319605307514,29.544091954022985,0,3589851.271748047,3871792.085908205,3904967.9095336916,3877939.2693457017,3935983.702626956,3831327.1708935495,3881092.8228076166,4475767.53449707,3989383.364467772,3752669.4924218794,3875041.5341772493,3937366.237324214,3899902.785605468,3841782.986689453,3896360.054152831,4264318.90535248,3773933.7608081037,3786876.2134277397,4518582.904539794,3853692.300957029,3830300.1557251,4311535.18837341,3050085.9190869136,3832823.4469384784,3889779.1229028273,3668835.3112011715,3871910.6625292986,3901360.350178221,3851422.192355956,
33899,645.2756451890394,29.561605555555555,1326880.7868872061,1186384.9900744637,974594.648940428,798613.0606103502,1046648.3644067395,1172207.9835375978,889040.6148620606,515208.6221093729,474115.22121093463,1379212.3592053214,1263725.0450671397,1329940.0505627433,1251370.6605395512,1291347.8664013648,934986.97160156,916642.6405639651,1699167.9841195694,1055033.9377172857,1114757.9325207497,1071840.0212414544,721273.7889013696,1374695.4697766125,1145625.9158081044,1178338.102459716,856495.1935620116,1153338.2602246096,844676.1004516609,630486.877995607,794942.4304028325,1086457.4300573731,
34213,419.2364391277223,23.549123456790124,2579.734650268564,9742.307821960421,5270.378129577663,6745.718549957229,3118.2659411621785,3474.1576794432876,0,28133.89706909181,12669.502377929612,42870.05131866406,0,23219.35192565929,35339.070364685016,31302.006915893577,21474.721036377156,26710.08256347628,4226.932155151387,4677.022072448655,25991.575729980592,0,22569.821317672573,22819.53927795414,4230.527664794895,28128.354887847843,74264.74346984869,89200.71967956582,80750.0815411374,71574.56987121585,84990.36238616903,84998.06673950142,
34655,369.15891349161495,14.589686111111108,81575.05444653341,56629.507725585994,42262.39870733639,70463.35033483885,93475.56447662368,28401.899767089944,96137.07442480481,36522.568863403336,69376.19625012194,78101.6021661376,86908.69417810066,65966.51831243902,75159.48385076896,66078.42148480241,95274.05961669926,55102.30772692854,60670.119492736776,62890.41716308575,75927.5159997558,122087.30900512711,46715.02513940406,138558.6115167846,75149.89474890141,33677.79610528571,60791.10012719701,44543.34482293703,70204.6297459719,120204.71423559557,56301.08398712166,42215.17399450694,
34803,373.55367262973226,40.48463333333334,4922.734464721676,3130.5595608520357,1859.1797027587152,2878.6080160524157,3968.6414387510786,4872.015653686588,12604.793676452837,48222.874219360456,392157.47839508095,12048.742139282089,14038.122913207355,8751.52528747556,4851.464609985747,12516.246206054833,10246.907163696553,30925.508291015307,5351.638056335322,4870.495026245177,375681.8730802918,7672.635864257571,3678.64645141585,13123.838524932904,5355.647354736091,9661.345156555193,10364.256687622237,23327.784997558505,23190.114921264896,8434.57510864282,12315.239279175088,5922.317254639131,
35864,347.23753343182494,13.114774074074075,11627.854664215038,15582.258242736825,6174.980721740678,4357.763841308581,8485.953840393027,5215.740663970943,906.9996071167072,2152.6384400634956,8739.434258270197,14981.728395050053,9382.699251342723,4574.6688150023965,34368.45822143553,35209.814394256566,51858.816748535275,22207.972696105902,915.2174828338593,704.2015315551696,70126.08383300764,53283.32088916002,943.4936140746988,0,0,0,48987.46786566172,81542.64990924095,47288.073640777635,42222.225298462035,68754.5790266113,73744.63684158311,
36672,351.97695237338354,39.35257222222223,12937.158299560193,10091.018081970476,20310.01993774402,11455.12113800081,21226.01508239738,35956.49883026177,40992.595004272516,29043.38678222708,55367.850874634416,503251.92189041094,45840.9617126461,12058.061423339348,21527.14262481736,27924.23975402751,21088.75711273134,3429.214448241573,12001.59306137108,5557.929228515881,12862.073630676628,18131.743529052732,4265.6183825684275,4766.098483581834,17212.38184936533,32804.799486999735,25870.301469421323,7347.744387207309,12713.841648559332,4692.628284912154,2005.884524841296,13472.346615600556,
37314,425.19373336962485,3.3677594444444443,22671.738077484137,20816.167883422837,17270.021570098863,26405.72253994752,27194.100502594003,50962.89684570312,3629.06525953674,10005.811689331058,20693.604398834224,14684.461689453143,15065.191154998769,18673.62727360535,6338.383552215575,15129.673590576178,129478.84903057857,11445.13356210328,5452.34532614136,3963.2321765594497,85393.76314459227,104914.12777038572,28677.640239318844,29915.388968841544,2469.865189788821,46955.30164584349,11281.482023742674,272228.5232191162,28109.454854278574,8537.929663085933,370621.3947722474,231516.1094799805,
38142,351.9770109510585,40.8068111111111,18648.094303283622,4644.377795104888,10840.50096191434,11769.214363403078,14700.467794189324,22956.490443725594,13532.313287963765,16792.153755492473,34636.28828613279,54810.003502196356,435741.9068791205,5950.881353149274,15656.398911437764,17820.650841979692,27555.76541656501,17820.46861022944,3683.697734070163,10621.910951538232,2323.8184225458726,15991.092093506104,9151.233604888892,8053.891422576905,12438.264382019197,4670.204750976367,12416.426896667717,18242.79386413584,6343.641849364703,3238.168702239897,14813.934377136236,15643.22652587908,
38876,377.2300560128406,27.933409722222223,0,270820.9300146485,0,0,281414.77717529354,0,373629.394439699,376174.34785156173,968099.1153149396,464276.47189209046,435752.3984118637,390124.21557861316,649423.9680773938,1916579.4451525868,625362.4390624958,644001.6991943369,104573.81963287362,103797.26169616722,573129.231782225,667639.0257580535,133818.89617004385,127212.67750061023,98987.84613311797,136475.89673522906,628764.8409228497,0,642392.9736132796,636814.4340673822,0,587187.4377026361,
39233,373.55341860462653,39.93544444444444,4308.575868225311,6463.686536712618,6714.9529277037755,3459.820559692267,7056.0161233520175,4901.8057449342505,35650.60722595112,29317.802100219003,32694.356533813607,28034.554102172784,15166.200530394866,431409.10078826867,18996.40946990962,16030.487738647356,20176.803044433516,16181.923486938398,4873.984091186372,2387.2582369995907,11785.137357178039,18361.01798095668,6660.749921417474,4366.398943939151,9492.280074767878,4502.996257171702,12097.836921997483,13633.935157470863,13778.192452392495,20736.87594238318,40857.69376831035,11525.050234680335,
39916,408.1363023510309,10.095401666666666,0,0,0,639.7150582122895,0,0,7690.237231933598,8694.997314620969,0,0,0,8048.65434837342,834756.2882843859,892253.8367780455,0,836384.5643103338,0,0,0,0,0,0,0,0,4411.813733444242,0,1562.3252134399668,3718.482776252756,0,0,
39917,568.2965947326237,38.17733333333334,0,0,0,0,0,0,0,0,0,0,0,0,577443.0570736732,0,0,0,0,0,1006137.859761047,620227.8612074192,0,0,0,0,0,0,0,0,0,0,
39918,320.1708245607173,38.21308333333333,0,0,0,0,0,0,0,0,0,0,0,0,1108807.7993139678,0,0,0,0,0,0,1095734.6015484545,0,0,0,0,0,0,0,0,0,0,
39921,465.1945168773844,4.463210344827587,4062.861175933843,2242.6554932022113,5906.4780046768055,5294.21118638612,1137.3162306671043,0,22338.799316650442,23000.239467300413,807.6623317871095,624.1623193664565,644.1016402816808,24160.47890155028,511848.40246105933,533863.3903770148,18915.15676397708,516389.2408066714,215181.79737561013,194933.63380038465,27292.530646362316,10791.337534942606,5854.62521942138,3718.72649007416,202418.76921124267,4155.094680053719,171309.03729428092,79470.04188824454,177747.06007125837,199721.60983385457,35144.6720899048,43852.29598931877,
39926,869.3567649739159,11.804695555555556,2955.2900509033348,0,2859.465050674459,3650.346540466293,0,0,5930.44816886904,7935.105932281515,0,0,0,5595.225981872542,194319.82333204645,197643.24475740007,0,191914.2822717666,10241.754212646489,8852.874125396735,0,0,0,0,9839.35691250605,0,374359.1500375077,0,371749.60968844534,374903.80823587,0,0,
39927,421.1699299957305,15.391447727272725,1124.5617499999903,1467.6978206634608,0,1508.2460333404529,0,813.4335156555239,7594.612451339724,5048.605363525394,0,795.1858243560625,671.8468804550223,8638.431933929449,359845.3078311765,384351.26632531727,0,367555.8001931152,25734.2312701873,21979.008538635317,922.0465258178793,632.9039396667425,0,0,23500.287725128197,0,312378.7158319092,1491.1023387908892,302851.5723432924,309693.45593106054,827.8391249999927,0,
39947,408.13584710549935,7.552105555555555,0,0,0,0,0,0,4146.313675537107,3371.42327032471,0,0,0,5913.399745422379,189155.27497216806,206535.57237304706,0,179589.44541888422,2367.911349258422,2672.5338929138293,0,0,0,0,4082.1959153137223,0,69022.36656433104,0,70139.59084603869,70893.97648562618,0,0,
39950,325.1265974433428,38.21308333333333,0,0,0,0,0,0,0,0,0,0,0,0,314923.9586085513,0,0,0,0,0,0,240981.8394468669,0,0,0,0,0,0,0,0,0,0,
39963,378.1253532826415,10.274719791666666,1225.1261594848525,0,1468.787731719973,2175.7527010803205,0,0,6144.041930923468,6942.3616519775005,0,0,0,6475.609065673814,153222.02441113285,159473.76593482972,668.4766765975975,144690.36229397598,18419.050771362323,18220.79539547726,0,0,0,0,18357.885906585678,0,40013.64616476449,0,40731.30822331244,36902.201049163865,0,0,
39965,573.2522689759134,38.17733333333334,0,0,0,0,0,0,0,0,0,0,0,0,94743.3787953193,0,0,0,0,0,176777.19441131564,98683.04191848589,0,0,0,0,0,0,0,0,0,0,
39975,465.1954904334535,6.132617391304349,11036.033022766109,774.1797814178442,6624.628181121812,7584.542354263296,0,0,2006.3961566162109,2091.284960144043,0,0,0,3386.2950984649688,112258.3088227539,115636.19137136858,734.3512322616552,105694.77694277953,6931.782355880729,6401.438661422739,1340.4917795562628,630.2384765624925,0,0,1955.6643408050656,889.1176123809707,11353.809227691658,12475.55947702026,9965.935344055173,14063.7448742981,13154.267953186054,8429.712237670898,
39987,422.152814930455,11.342025555555557,1956.199056633026,0,2277.2331865997226,836.0612443542453,0,0,6332.555504211438,6624.743832748413,0,0,0,7156.9465475006045,136371.19817153946,143083.10009481822,0,126596.4393899385,18386.446218780526,20020.269068374648,0,0,0,0,17372.118161071758,0,11304.754142608605,0,25241.154862441992,23779.367710418675,0,0,
39994,425.37770268455273,38.21308333333333,0,0,0,0,0,0,0,0,0,0,0,0,70407.4577647407,0,0,0,0,0,0,72700.62688659487,0,0,0,0,0,0,0,0,0,0,
40003,451.18030467908414,4.253902380952381,5925.98097668457,0,3853.4008386688247,4353.540024780266,0,765.4329977416967,2662.4039723968544,7525.9812348785335,670.4012989501954,0,0,9840.28836685181,123953.20736322028,130393.20753405758,0,125576.40130264284,31751.211070800793,27016.026807891885,0,0,757.9553749999934,0,29760.511147155725,2926.1236026687648,330672.6630952147,644.9459056396443,346743.6535418704,345988.03813166806,758.8310891418457,0,
40035,430.11615461912373,10.117904166666667,653.2263748169039,0,0,0,0,0,0,0,0,0,0,0,97770.72512585453,109267.19318186959,0,96875.2712873231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40041,540.2045983596114,13.047675000000002,824.5527214050412,0,4518.722267990113,2270.039994842532,0,0,14243.160296722404,14385.954147216775,0,870.2126963501054,0,14335.501185073856,101076.13505712904,100815.30570520017,0,102814.92175401312,10484.40689854431,11376.457278778078,0,0,0,0,7937.4681860351875,0,140208.90110365278,0,140413.78038998393,148017.78860003653,0,0,
40079,634.2320489471088,18.020211111111113,3342.2918692017183,0,7715.087336273225,2923.72932006833,0,0,11962.131779174708,17989.18201446543,0,0,0,10001.947660827549,250817.5199754334,258851.00636505132,0,104809.35264831547,44806.38723052999,11585.160929565494,0,0,0,0,42227.38143188461,0,89056.08393295309,0,98785.56571838398,78339.16565185573,0,0,
40101,452.1623346240386,8.405666666666667,0,0,0,0,0,0,3022.2929234771746,2542.920130310047,0,0,0,2809.2304680175735,75512.79459761814,78484.1687985533,0,73674.56762625113,1527.0325639953408,2631.3568346710294,0,0,0,0,4538.725021163927,0,37626.82179849244,0,40907.25604119872,35465.99519714347,0,0,
40153,552.2654950134367,5.638649999999999,4156.715337310804,925.8413247070353,4352.15482772827,3491.9289568634085,0,689.120213256836,0,0,0,0,0,691.0643438415527,51555.068019287115,56431.64426171873,0,55930.89817544558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40206,491.17482246548565,10.811570833333333,0,0,0,0,0,0,997.5242322540141,1585.9241210021999,0,0,624.9161779785102,0,65787.96269804383,60304.67524920666,0,60756.80352917476,3863.6364157714866,1754.5401099853293,0,0,0,0,5806.148629928576,0,28880.511070373595,0,26964.25543093868,27800.983905822843,0,0,
40225,493.19073395399676,10.171386666666667,0,0,690.2205392455994,890.0921273803888,0,0,10236.028060348524,10274.956900451634,0,0,0,10857.209325172395,53092.23183212289,50042.48084555044,0,48820.52131390367,7426.861423042264,4380.824895332328,0,872.2137715148956,0,0,6877.53902539067,0,94419.9410671082,0,99125.40223403936,97649.34235565184,0,0,
40348,407.1551826738145,14.704920512820511,0,0,0,0,0,0,3834.3561815795583,4650.95670626831,0,0,862.283891342166,10325.626800949125,37851.182238815316,36927.77647978219,0,32101.514914138763,3472.9724111938663,6159.858739746084,0,0,0,0,6767.861649108874,0,250048.0079688721,0,250407.29537481707,245586.94536715708,0,0,
40466,347.23855356913,14.37777101449275,2080.697757171642,1777.110642242426,1141.6376915893456,1520.8620812988233,1604.9939874877682,1243.2759587402234,850.703231277463,0,1205.481389724741,868.5835119018575,717.8805359802184,0,31975.43929516604,36346.33036547842,51581.7357763062,29507.364367889404,0,0,43186.72037243654,55735.65232925418,0,0,1061.3710569763336,0,2442.1577156372086,2807.1881702270257,1879.9933280029393,1007.9672362365734,1795.4785817870938,4051.065408843973,
40545,515.1530132170162,6.025113333333333,2460.2877781295815,0,3547.5509674530103,2764.1354944153,0,0,1847.3216797790492,2880.8374257202213,0,0,0,2304.56243429565,21167.231637359615,22366.484299804724,0,21281.95374523926,26177.16957135016,22911.632807434093,0,0,0,0,24420.82025068667,0,103009.90545103447,0,103694.39490354923,105592.91499356077,0,0,
40739,313.23379108298263,17.46941975308642,2541.9672155762046,4775.812683105464,2112.5415517425145,1938.6279350280706,10255.739221191354,5736.454363098129,927.3287499999878,925.6608009338765,9684.973105773961,9615.443653564436,7721.690536499059,1776.2968499755966,28754.681218261718,24864.214133606172,54211.119722442985,21614.055328216447,0,0,52364.982959595276,92662.14891387972,1367.8754035949796,971.6262519836832,0,934.0787744140503,1496.9216894531055,17899.095484161237,3052.413214111326,1881.736857910198,17424.61747009276,19365.77898773186,
41468,514.2875822023439,12.315805555555555,59096.07270129397,148216.39592871102,63753.14822534136,310520.9473140871,153145.58796166987,125636.50274731428,175143.80393066397,64349.78092651368,121622.10917907709,148945.69013977086,18535.42298193376,151125.65555273407,335299.2605213621,425584.79752270476,75069.31019812012,194104.44125964382,56524.79604394531,144512.171001831,229456.60535437032,71274.92095532245,110293.45548217767,104675.5794404296,28486.29020971662,115438.747162842,462107.07722790533,81668.06736047388,212357.59566931185,17821.34027587893,356065.96151892055,88150.15814099125,
41489,514.2873700204141,15.454430555555556,151232.76627905288,91683.91683068835,68732.68684436042,153487.42531005858,140498.10546948217,49935.39603515629,306156.2917697751,164351.534150757,278298.45213867177,187947.4240163571,41861.3781533203,34849.1773930665,361253.52766162076,9090.312328125003,309854.7777929685,496122.70220300276,240071.49748327612,62740.26097387676,66876.92159790009,75517.41723327684,183271.63555932613,48218.58204797363,226583.8539440915,336300.7071213379,51636.46984863268,256801.66883386247,238564.88045190426,18172.477166747998,61845.83604125987,169939.603558472,
41491,514.2873498043414,11.683718888888889,199191.30593835455,293345.698267456,204948.40461108365,70734.28396716328,161574.54842822268,262097.30501745606,320364.8250051271,38799.258058105814,76432.05661743159,219479.78752551234,122778.76378051733,94315.09525585969,78922.70663110397,19470.760018066714,215504.06970043946,94600.27434619142,129176.57471252412,45052.300643798604,155462.57336340318,221031.7932169189,132876.46781237802,9330.499885986126,156191.3938201901,152531.32163818332,84533.67821911596,218283.23349047857,95389.29963720667,132297.39412744137,120276.88530102526,62191.62898498545,
41503,514.2874399497207,11.36038777777778,282611.16648645006,373856.46919348167,54936.01306713864,150870.45093347173,233548.87904553217,344675.0212377933,74792.76642248532,122561.98428552269,165569.48298657197,75001.17286975119,198335.65521008283,176001.56472814974,142048.50051184077,35510.76303356938,295269.2713227538,174914.081511841,214129.24201208484,153719.99068542462,239568.48355969207,305180.646145752,120793.47566503866,68455.24708142073,56234.01763220226,105320.1532891846,157372.54570153813,302526.1500289307,67880.7293350831,8050.930415527169,70764.29922021515,144632.12289965808,
41508,514.287488194207,15.283165555555554,176457.14325305188,132723.08971032687,101197.46997998035,215035.69562573227,172235.38215039036,81292.05358886733,352298.359043823,60026.10158703585,322810.923276489,222105.96061206027,26868.040635254034,68591.96518334949,404388.8500887447,18192.82745227044,347613.6391280521,33578.44539904816,274702.5438709714,97355.16065905764,57271.40572668452,108079.28030542021,218529.4974196781,49743.394612304786,267313.3075833738,368977.3439609377,98089.7685212402,290289.5775200197,271989.74205017096,35079.10819250471,59729.11156359831,203442.452074463,
41510,514.2874434051394,14.205356666666667,84518.65017102065,288445.32746752934,157732.49696142596,93329.54810253886,83553.74746191413,235538.55304431164,64595.71693090821,82155.41539331069,98523.1492481691,170369.88575097662,85820.29857495107,114505.23754125986,106618.4583021241,27461.374534423776,183319.91393969752,185676.93679357867,51733.21791186497,60424.859218627666,74447.0946870118,265900.6338583984,381679.26361267123,87749.92378295913,161195.65118334966,18395.440784179853,154331.31398596187,444694.52509216336,423231.39824426256,7678.796126709107,33741.66020312494,75474.2424788815,
41517,514.2874800338861,16.193248333333333,59898.17316357396,76557.0806379392,56617.24937390128,124834.44688146995,204736.1209305421,100336.52819531267,159515.20747619608,185513.42671484355,125274.46131957971,27436.57494775352,65104.62381701667,34307.413990234476,216794.42005029245,234322.9633410642,146685.31584228514,351680.2930966795,91205.77151647929,59411.09079602075,69273.56250903348,74351.7603427733,39985.87023388691,84819.97339111322,83833.80387609839,183716.78842309577,62969.8315029298,101658.69643737818,82726.32120666471,122258.64627648903,146563.40300964372,84713.90400585948,
41544,514.2872427326647,10.16149166666667,56004.36399584952,66761.51938085945,69380.5832148439,139552.8045806887,240261.57574169897,56931.24323510751,54709.93105224613,128936.37565014625,67981.98529418945,242198.58557067896,161831.06176635736,354254.1067828371,81594.9366086427,66480.8757901614,25602.61050244158,109803.84484277331,54971.518020141695,98317.3192506104,102212.41295825187,199180.32383117668,81024.1105435789,40785.29117810074,120340.12176086445,217961.7885935057,137894.2471384278,93911.2815495608,167657.52530798345,127390.82799035637,78845.97042150892,139134.42634069838,
41548,514.2875031503529,14.433717777777778,41314.5023924561,243999.03151025402,123111.9099108888,111021.90212548828,41623.90732421872,191784.8209656985,472536.9583203125,42068.7129809573,439701.5262082514,117286.72799182143,94208.75366796878,69245.16268164085,89166.67796545371,35640.7587800294,139587.75345935082,138787.2172730714,380099.0405673827,8329.37126855482,94720.68194555643,222371.48744494657,329666.7300162354,164646.8499864504,117216.48260107418,145676.18235705572,112802.67979394531,401345.28079882835,382107.3211889647,14921.317937988359,136100.03775378419,317649.921444214,
41550,514.287304206108,11.821216111111111,170668.53264074714,263870.86167248525,176980.8676301266,72929.27360009773,122652.97424780259,234022.49077917502,291605.0350726316,168308.56278552226,234849.8793088377,178953.8935242919,85843.09590454066,66223.59108105474,49182.078904785485,83270.93394543462,187303.24057055684,58531.67335021983,100954.9059168698,116020.8418092041,126842.82315661597,193296.0601895752,132876.46781237802,18653.8758790282,120423.3955914305,115867.83199145485,46325.25873657235,191885.854326172,65754.9737406002,105647.1290555419,91176.62365234362,196084.0825020751,
41555,514.2876001410979,13.582593333333334,107602.35409826663,27265.757310058154,275718.11993627937,88075.26390051283,87328.29035595752,78269.8474648439,134644.4274736332,139525.8320429688,62907.2282292484,270088.4061057132,53000.40951477045,222554.44128759782,113325.6241016847,16979.216560913294,70973.90389599634,79953.18235314949,156585.32053173837,115573.4931165771,180142.1546495363,376589.8189859619,119089.86523498551,24946.099914794882,61282.747209350535,121832.55877783199,254547.45329931617,545651.9167191165,101342.94848266567,26060.765180175535,142909.75111437964,42900.461481323415,
41562,514.2874129055118,12.95143722222222,89376.74913854987,95833.50814465315,155838.10520666456,208866.0503415529,54946.03125659154,52744.37233190911,71026.77209289532,72152.5873281253,64248.349150146525,39131.84636523484,168253.2216918944,339977.5774310304,229835.37864074705,318837.32542565867,79789.69364135762,91623.96941003445,44277.37054333495,104382.06604553248,127490.19505664086,496402.7610960696,238065.0579088133,130239.37883947752,185522.90871337883,422750.65841442865,367615.30552905257,64740.37066174332,112888.5350461429,34713.851904541254,252767.8609676512,48645.5406804202,
41582,514.2873598265584,16.67347111111111,58630.87859570331,100804.94145275888,111799.75271423357,55897.94874145536,144291.11908044477,151816.9272971192,91121.80935217258,115141.01592602515,60722.225355712646,241063.7299539792,65925.59772241181,215164.05109716798,148019.9272503657,8813.450591675208,76464.31495947302,278731.66801171866,108522.49131311008,69239.78140527388,67808.70089501915,221488.7196044928,217634.8065960691,83836.01369824243,272254.73219238274,16300.440008667189,119841.08649365223,309358.93697644054,74906.00062744146,59776.012520751974,75569.25088171393,179181.22043920908,
41591,514.287209865409,9.869517222222223,101459.65374121086,121592.14085888682,121655.53772729494,185596.8995643314,295016.96469470224,95873.30475610329,49522.57239514146,188004.66690478518,48535.17620996095,111127.95627673354,216184.77638110338,75017.22196826176,85697.07715808114,69803.58995080559,83221.95508679209,48143.276613403505,111182.38014746085,30782.572889404477,150984.4901564941,215097.4188000489,98336.29688769538,76348.98236975115,72617.98322973649,264177.6867658691,103877.11415454072,43330.31111291472,219465.2688124999,174704.63412976108,97794.59018615712,192565.2706701659,
